Age report
1 January 2026 - 26 March 2026
Demographic status,Age,Campaign,Ad group,Status,Bid adj.,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,65+,S | General | EU | DE,competitors,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,18 - 24,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,55 - 64,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,45 - 54,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,25 - 34,S | General | EU | DE,strumpfhosen anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,25 - 34,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,55 - 64,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,45 - 54,S | General | EU | DE,strumpfhosen anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,35 - 44,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,55 - 64,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,35 - 44,S | General | EU | DE,strumpfhosen ladder resist,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,65+,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,55 - 64,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,65+,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,65+,S | General | EU | DE,strumpfhosen 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,35 - 44,S | General | EU | DE,competitors,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,competitors,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,35 - 44,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,65+,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,25 - 34,S | General | EU | DE,competitors,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,35 - 44,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,25 - 34,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen bijenkorf,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,45 - 54,S | General | EU | DE,strumpfhosen ladder resist,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,45 - 54,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,25 - 34,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,55 - 64,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Total: Ages,,,,,,EUR,4.96,"474,315","3,176",0.67%,0.74,2350.52,2.45%,77.75,30.23
Total: Display automatic targeting,,,,,,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Total: Account,,,,,,EUR,8.16,"825,092","20,490",2.48%,0.33,6734.20,0.74%,151.00,44.60
Total: Demand Gen,,,,,,EUR,0.72,"446,413","1,440",0.32%,0.22,322.04,0.00%,0.00,0.00
Total: Display,,,,,,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Total: Smart,,,,,,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Total: Search,,,,,,EUR,72.70,"27,902","1,736",6.22%,1.17,2028.48,4.48%,77.75,26.09
Total: Performance Max,,,,,,EUR,12.45,"347,866","17,270",4.96%,0.25,4331.28,0.42%,73.25,59.13
Total: Shopping,,,,,,EUR,18.00,"2,911",44,1.51%,1.19,52.41,0.00%,0.00,0.00
